INT	STRING	INT	INT	INT	FLOAT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT
70808	Nimble VIII	0	0	2	0	-1	100	0	0	10808	8% Boost to base Move Speed	0	0	0	0	-1	25	0
70809	Nimble IX	0	0	2	0	-1	100	0	0	10809	9% Boost to base Move Speed	0	0	0	0	-1	25	0
70810	Nimble X	0	0	2	0	-1	100	0	0	10810	10% Boost to base Move Speed	0	0	0	0	-1	25	0
70901	Fur-Lined	0	0	2	0	5000	100	0	0	10901	Frost Resistance	0	0	0	0	-1	15	0
71001	Chilled	0	0	2	0	5000	100	0	0	11001	Flame Resistance	0	0	0	0	-1	14	0
71101	Plated	0	0	2	0	5000	100	0	0	11101	Explosion Resistance	0	0	0	0	-1	13	0
71201	Insulated	0	0	2	0	5000	100	0	0	11201	Storm Resistance	0	0	0	0	-1	16	0
71301	Bonus Frost	0	0	2	0	5000	100	0	0	11301	Frost Damage Boost	0	0	0	0	-1	7	0
71401	Bonus Flame	0	0	2	0	5000	100	0	0	11401	Flame Damage Boost	0	0	0	0	-1	11	0
71501	Bonus Explosion	0	0	2	0	5000	100	0	0	11501	Explosion Damage Boost	0	0	0	0	-1	12	0
71601	Bonus Storm	0	0	2	0	5000	100	0	0	11601	Storm Damage Boost	0	0	0	0	-1	4	0
74301	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13301	Reduce chance of Frost Slow from enemy by 4%	0	0	0	0	-1	7	0
74302	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13302	Reduce chance of Frost Slow from enemy by 8%	0	0	0	0	-1	7	0
74303	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13303	Reduce chance of Frost Slow from enemy by 12%	0	0	0	0	-1	7	0
74304	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13304	Reduce chance of Frost Slow from enemy by 16%	0	0	0	0	-1	7	0
74305	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13305	Reduce chance of Frost Slow from enemy by 20%	0	0	0	0	-1	7	0
74306	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13306	Reduce chance of Frost Slow from enemy by 24%	0	0	0	0	-1	7	0
74307	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13307	Reduce chance of Frost Slow from enemy by 28%	0	0	0	0	-1	7	0
74308	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13308	Reduce chance of Frost Slow from enemy by 32%	0	0	0	0	-1	7	0
74309	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13309	Reduce chance of Frost Slow from enemy by 36%	0	0	0	0	-1	7	0
74310	ResistFreezeSlow	0	0	2	0	-1	100	0	0	13310	Reduce chance of Frost Slow from enemy by 45%	0	0	0	0	-1	7	0
74401	ResistFlameDoT	0	0	2	0	-1	100	0	0	13401	Reduce chance of Flame Damage from enemy by 4%	0	0	0	0	-1	11	0
74402	ResistFlameDoT	0	0	2	0	-1	100	0	0	13402	Reduce chance of Flame Damage from enemy by 8%	0	0	0	0	-1	11	0
74403	ResistFlameDoT	0	0	2	0	-1	100	0	0	13403	Reduce chance of Flame Damage from enemy by 12%	0	0	0	0	-1	11	0
74404	ResistFlameDoT	0	0	2	0	-1	100	0	0	13404	Reduce chance of Flame Damage from enemy by 16%	0	0	0	0	-1	11	0
74405	ResistFlameDoT	0	0	2	0	-1	100	0	0	13405	Reduce chance of Flame Damage from enemy by 20%	0	0	0	0	-1	11	0
74406	ResistFlameDoT	0	0	2	0	-1	100	0	0	13406	Reduce chance of Flame Damage from enemy by 24%	0	0	0	0	-1	11	0
74407	ResistFlameDoT	0	0	2	0	-1	100	0	0	13407	Reduce chance of Flame Damage from enemy by 28%	0	0	0	0	-1	11	0
74408	ResistFlameDoT	0	0	2	0	-1	100	0	0	13408	Reduce chance of Flame Damage from enemy by 32%	0	0	0	0	-1	11	0
74409	ResistFlameDoT	0	0	2	0	-1	100	0	0	13409	Reduce chance of Flame Damage from enemy by 36%	0	0	0	0	-1	11	0
74410	ResistFlameDoT	0	0	2	0	-1	100	0	0	13410	Reduce chance of Flame Damage from enemy by 45%	0	0	0	0	-1	11	0
74501	ResistExplosion 	0	0	2	0	-1	100	0	0	13501	Reduce chance of Blast Explosion from enemy by 4%	0	0	0	0	-1	12	0
74502	ResistExplosion 	0	0	2	0	-1	100	0	0	13502	Reduce chance of Blast Explosion from enemy by 8%	0	0	0	0	-1	12	0
74503	ResistExplosion 	0	0	2	0	-1	100	0	0	13503	Reduce chance of Blast Explosion from enemy by 12%	0	0	0	0	-1	12	0
74504	ResistExplosion 	0	0	2	0	-1	100	0	0	13504	Reduce chance of Blast Explosion from enemy by 16%	0	0	0	0	-1	12	0
74505	ResistExplosion 	0	0	2	0	-1	100	0	0	13505	Reduce chance of Blast Explosion from enemy by 20%	0	0	0	0	-1	12	0
74506	ResistExplosion 	0	0	2	0	-1	100	0	0	13506	Reduce chance of Blast Explosion from enemy by 24%	0	0	0	0	-1	12	0
74507	ResistExplosion 	0	0	2	0	-1	100	0	0	13507	Reduce chance of Blast Explosion from enemy by 28%	0	0	0	0	-1	12	0
74508	ResistExplosion 	0	0	2	0	-1	100	0	0	13508	Reduce chance of Blast Explosion from enemy by 32%	0	0	0	0	-1	12	0
74509	ResistExplosion 	0	0	2	0	-1	100	0	0	13509	Reduce chance of Blast Explosion from enemy by 36%	0	0	0	0	-1	12	0
74510	ResistExplosion 	0	0	2	0	-1	100	0	0	13510	Reduce chance of Blast Explosion from enemy by 45%	0	0	0	0	-1	12	0
74601	ResistStormStun	0	0	2	0	-1	100	0	0	13601	Reduce chance of Storm Stun from enemy by 4%	0	0	0	0	-1	4	0
74602	ResistStormStun	0	0	2	0	-1	100	0	0	13602	Reduce chance of Storm Stun from enemy by 8%	0	0	0	0	-1	4	0
74603	ResistStormStun	0	0	2	0	-1	100	0	0	13603	Reduce chance of Storm Stun from enemy by 12%	0	0	0	0	-1	4	0
74604	ResistStormStun	0	0	2	0	-1	100	0	0	13604	Reduce chance of Storm Stun from enemy by 16%	0	0	0	0	-1	4	0
74605	ResistStormStun	0	0	2	0	-1	100	0	0	13605	Reduce chance of Storm Stun from enemy by 20%	0	0	0	0	-1	4	0
74606	ResistStormStun	0	0	2	0	-1	100	0	0	13606	Reduce chance of Storm Stun from enemy by 24%	0	0	0	0	-1	4	0
74607	ResistStormStun	0	0	2	0	-1	100	0	0	13607	Reduce chance of Storm Stun from enemy by 28%	0	0	0	0	-1	4	0
74608	ResistStormStun	0	0	2	0	-1	100	0	0	13608	Reduce chance of Storm Stun from enemy by 32%	0	0	0	0	-1	4	0
74609	ResistStormStun	0	0	2	0	-1	100	0	0	13609	Reduce chance of Storm Stun from enemy by 36%	0	0	0	0	-1	4	0
74610	ResistStormStun	0	0	2	0	-1	100	0	0	13610	Reduce chance of Storm Stun from enemy by 45%	0	0	0	0	-1	4	0
71701	Precision I	0	0	2	2	-1	100	0	0	11701	2% Boost to Crit Chance	0	0	0	0	-1	0	0
71702	Precision II	0	0	2	4	-1	100	0	0	11702	4% Boost to Crit Chance	0	0	0	0	-1	0	0
71703	Precision III	0	0	2	6	-1	100	0	0	11703	6% Boost to Crit Chance	0	0	0	0	-1	0	0
71704	Precision IV	0	0	2	0	-1	100	0	0	11704	8% Boost to Crit Chance	0	0	0	0	-1	0	0
71705	Precision V	0	0	2	0	-1	100	0	0	11705	10% Boost to Crit Chance	0	0	0	0	-1	0	0
71706	Precision VI	0	0	2	0	-1	100	0	0	11706	12% Boost to Crit Chance	0	0	0	0	-1	0	0
71707	Precision VII	0	0	2	0	-1	100	0	0	11707	14% Boost to Crit Chance	0	0	0	0	-1	0	0
71708	Precision VIII	0	0	2	0	-1	100	0	0	11708	16% Boost to Crit Chance	0	0	0	0	-1	0	0
71709	Precision IX	0	0	2	0	-1	100	0	0	11709	18% Boost to Crit Chance	0	0	0	0	-1	0	0
71710	Precision X	0	0	2	0	-1	100	0	0	11710	20% Boost to Crit Chance	0	0	0	0	-1	0	0
71801	KillComboBuff	0	0	2	0	5000	100	0	0	11801	KillComboBuff	0	0	0	0	-1	26	0
71901	Brutal I	0	0	0	0	5000	3	0	0	60005	3% Chance to Stun for 5s	300	0	0	0	-1	17	0
71902	Brutal II	0	0	0	0	5000	6	0	0	60005	6% Chance to Stun for 5s	300	0	0	0	-1	17	0
71903	Brutal III	0	0	0	0	5000	9	0	0	60005	9% Chance to Stun for 5s	300	0	0	0	-1	17	0
71904	Brutal IV	0	0	0	0	5000	12	0	0	60005	12% Chance to Stun for 5s	300	0	0	0	-1	17	0
71905	Brutal V	0	0	0	0	5000	15	0	0	60005	15% Chance to Stun for 5s	300	0	0	0	-1	17	0
71906	Brutal VI	0	0	0	0	5000	18	0	0	60005	18% Chance to Stun for 5s	300	0	0	0	-1	17	0
71907	Brutal VII	0	0	0	0	5000	21	0	0	60005	21% Chance to Stun for 5s	300	0	0	0	-1	17	0
71908	Brutal VIII	0	0	0	0	5000	24	0	0	60005	24% Chance to Stun for 5s	300	0	0	0	-1	17	0
71909	Brutal IX	0	0	0	0	5000	27	0	0	60005	27% Chance to Stun for 5s	300	0	0	0	-1	17	0
71910	Brutal X	0	0	0	0	5000	30	0	0	60005	30% Chance to Stun for 5s	300	0	0	0	-1	17	0
72001	Storm I	0	0	0	5	3000	5	0	0	60005	5% Chance to Stun for 3s	300	0	0	0	-1	28	0
72002	Storm II	0	0	0	10	3000	10	0	0	60005	10% Chance to Stun for 3s	300	0	0	0	-1	28	0
72003	Storm III	0	0	0	15	3000	15	0	0	60005	15% Chance to Stun for 3s	300	0	0	0	-1	28	0
72004	Storm IV	0	0	0	0	3000	20	0	0	60005	20% Chance to Stun for 3s	300	0	0	0	-1	28	0
72005	Storm V	0	0	0	0	3000	25	0	0	60005	25% Chance to Stun for 3s	300	0	0	0	-1	28	0
72006	Storm VI	0	0	0	0	3000	30	0	0	60005	30% Chance to Stun for 3s	300	0	0	0	-1	28	0
72007	Storm VII	0	0	0	0	3000	35	0	0	60005	35% Chance to Stun for 3s	300	0	0	0	-1	28	0
72008	Storm VIII	0	0	0	0	3000	40	0	0	60005	40% Chance to Stun for 3s	300	0	0	0	-1	28	0
72009	Storm IX	0	0	0	0	3000	45	0	0	60005	45% Chance to Stun for 3s	300	0	0	0	-1	28	0
72010	Storm X	0	0	0	0	3000	50	0	0	60005	50% Chance to Stun for 3s	300	0	0	0	-1	28	0
72051	Enemy Storm I	0	0	0	0	1000	25	0	0	60005	25% Chance to Stun for 1s	300	0	0	0	3	28	0
72052	Enemy Storm II	0	0	0	0	1000	50	0	0	60005	50% Chance to Stun for 1s	300	0	0	0	3	28	0
72101	Slow	3	0	0	0	5000	100	0	0	12101	Slow	303	0	0	0	-1	0	0
72201	Frost I	3	0	0	5	2750	5	0	0	12201	5% Chance to Slow for 2.75s	303	0	0	0	-1	7	0
72202	Frost II	3	0	0	10	3000	10	0	0	12202	10% Chance to Slow for 3s	303	0	0	0	-1	7	0
72203	Frost III	3	0	0	15	3250	15	0	0	12203	15% Chance to Slow for 3.25s	303	0	0	0	-1	7	0
72204	Frost IV	3	0	0	0	3500	20	0	0	12204	20% Chance to Slow for 3.5s	303	0	0	0	-1	7	0
72205	Frost V	3	0	0	0	3750	25	0	0	12205	25% Chance to Slow for 3.75s	303	0	0	0	-1	7	0
72206	Frost VI	3	0	0	0	4000	30	0	0	12206	30% Chance to Slow for 4s	303	0	0	0	-1	7	0
72207	Frost VII	3	0	0	0	4250	35	0	0	12207	35% Chance to Slow for 4.25s	303	0	0	0	-1	7	0
72208	Frost VIII	3	0	0	0	4500	40	0	0	12208	40% Chance to Slow for 4.5s	303	0	0	0	-1	7	0
72209	Frost IX	3	0	0	0	4750	45	0	0	12209	45% Chance to Slow for 4.75s	303	0	0	0	-1	7	0
72210	Frost X	3	0	0	0	5000	50	0	0	12210	50% Chance to Slow for 5s	303	0	0	0	-1	7	0
72251	Enemy Frost I	3	0	0	0	3750	25	0	0	12205	25% Chance to Slow for 3.75s	303	0	0	0	1	7	0
72252	Enemy Frost II	3	0	0	0	5000	50	0	0	12205	50% Chance to Slow for 5s	303	0	0	0	1	7	0
72301	Knockback	0	0	0	0	400	100	0	0	12301	Knockback	304	0	0	0	-1	0	0
72401	Blast I	0	0	0	0	400	4	0	0	50001	4% Chance to Knockback	304	0	0	0	-1	12	0
72402	Blast II	0	0	0	0	400	8	0	0	50001	8% Chance to Knockback	304	0	0	0	-1	12	0
72403	Blast III	0	0	0	0	400	12	0	0	50001	12% Chance to Knockback	304	0	0	0	-1	12	0
72404	Blast IV	0	0	0	0	400	16	0	0	50001	16% Chance to Knockback	304	0	0	0	-1	12	0
72405	Blast V	0	0	0	0	400	20	0	0	50001	20% Chance to Knockback	304	0	0	0	-1	12	0
72406	Blast VI	0	0	0	0	400	24	0	0	50001	24% Chance to Knockback	304	0	0	0	-1	12	0
72407	Blast VII	0	0	0	0	400	28	0	0	50001	28% Chance to Knockback	304	0	0	0	-1	12	0
72408	Blast VIII	0	0	0	0	400	32	0	0	50001	32% Chance to Knockback	304	0	0	0	-1	12	0
72409	Blast IX	0	0	0	0	400	36	0	0	50001	36% Chance to Knockback	304	0	0	0	-1	12	0
72410	Blast X	0	0	0	0	400	40	0	0	50001	40% Chance to Knockback	304	0	0	0	-1	12	0
72451	Enemy Blast I	0	0	0	0	400	20	0	0	50001	20% Chance to Knockback	304	0	0	0	2	12	0
72452	Enemy Blast II	0	0	0	0	400	40	0	0	50001	40% Chance to Knockback	304	0	0	0	2	12	0
72501	DoTPoison	0	0	0	0	5000	100	0	0	12501	DoTPoison	305	0	0	0	-1	32	0
72601	Flame I	0	0	0	5	3000	5	0	0	12601	5% Chance to Burn -15 dmg over 3s	306	0	0	0	-1	33	0
72602	Flame II	0	0	0	10	3200	10	0	0	12602	10% Chance to Burn 32 dmg over 3.2s	306	0	0	0	-1	33	0
72603	Flame III	0	0	0	15	3400	15	0	0	12603	15% Chance to Burn 51 dmg over 3.4s	306	0	0	0	-1	33	0
72604	Flame IV	0	0	0	0	3600	20	0	0	12604	20% Chance to Burn 72 dmg over 3.6s	306	0	0	0	-1	33	0
72605	Flame V	0	0	0	0	3800	25	0	0	12605	25% Chance to Burn 95 dmg over 3.8s	306	0	0	0	-1	33	0
72606	Flame VI	0	0	0	0	4000	30	0	0	12606	30% Chance to Burn 120 dmg over 4s	306	0	0	0	-1	33	0
72607	Flame VII	0	0	0	0	4200	35	0	0	12607	35% Chance to Burn 147 dmg over 4.2s	306	0	0	0	-1	33	0
72608	Flame VIII	0	0	0	0	4400	40	0	0	12608	40% Chance to Burn 176 dmg over 4.4s	306	0	0	0	-1	33	0
72609	Flame IX	0	0	0	0	4600	45	0	0	12609	45% Chance to Burn 207 dmg over 4.6s	306	0	0	0	-1	33	0
72610	Flame X	0	0	0	0	4800	50	0	0	12610	50% Chance to Burn 240 dmg over 4.8s	306	0	0	0	-1	33	0
72651	Enemy Flame I	0	0	0	0	3800	25	0	0	12605	25% Chance to Burn 95 dmg over 3.8s	306	0	0	0	0	33	0
72652	Enemy Flame II	0	0	0	0	4800	50	0	0	12605	50% Chance to Burn 144 dmg over 4.8s	306	0	0	0	0	33	0
72701	Thirsty I	0	0	2	0	1	5	0	0	12701	5% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72702	Thirsty II	0	0	2	0	1	10	0	0	12702	10% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72703	Thirsty III	0	0	2	0	1	15	0	0	12703	15% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72704	Thirsty IV	0	0	2	0	1	20	0	0	12704	20% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72705	Thirsty V	0	0	2	0	1	25	0	0	12705	25% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72706	Thirsty VI	0	0	2	0	1	30	0	0	12706	30% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72707	Thirsty VII	0	0	2	0	1	35	0	0	12707	35% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72708	Thirsty VIII	0	0	2	0	1	40	0	0	12708	40% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72709	Thirsty IX	0	0	2	0	1	45	0	0	12709	45% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72710	Thirsty X	0	0	2	0	1	50	0	0	12710	50% chance to Heal 30% of Damage dealt	307	0	0	0	-1	5	0
72801	Fear	0	0	0	0	5000	100	0	0	12801	Fear	308	0	0	0	-1	34	0
72901	DmgShieldThorn	0	1	0	0	5000	100	0	0	12901	DmgShieldThorn	400	0	0	0	-1	35	0
73001	DmgShieldStorm	0	1	0	0	5000	100	0	0	13001	DmgShieldStorm	401	0	0	0	-1	4	0
73101	Shield	2	3	0	0	5000	100	0	0	13101	Shield	402	0	0	0	-1	31	0
73201	Invulnerable	0	0	2	0	5000	100	0	0	13201	Invulnerable	403	0	0	0	-1	36	0
75001	Spicy Sushi	3	3	2	0	300000	100	0	0	14101	A spicy kick, gives a small boost to POWER (5 mins)	0	0	0	0	-1	17	0
75101	Caviar Onigiri	3	3	2	0	300000	100	0	0	14201	Fresh treat, gives a small boost to SKILL (5 mins)	0	0	0	0	-1	19	0
75201	Mint Tofu	3	3	2	0	300000	100	0	0	14301	Fragrant snack, gives a small boost to DEFENSE (5 mins)	0	0	0	0	-1	18	0
75301	Garlic Snapper	3	3	2	0	300000	100	0	0	14401	Herb baked fish, gives a small boost to Movement speed (5 mins)	0	0	0	0	-1	25	0
75401	Ginseng Soba	3	3	2	0	300000	100	0	0	14501	Chilled noodle, gives a small boost to Critical Chance (5 mins)	0	0	0	0	-1	0	0
75501	Yomi Sake	3	3	2	0	300000	100	0	0	14601	Local rice wine, gives a small boost to XP earnings (5 mins)	0	0	0	0	-1	0	0
75801	Plum Wine	3	3	2	0	300000	100	0	0	14901	Sweet fruit wine, gives a small boost to loot drop quality (5 mins)	0	0	0	0	-1	0	0
75601	Green Tea	3	3	2	0	300000	100	0	0	14701	Warm and soothing, gives a small boost to Energy regen (5 mins)	0	0	0	0	-1	22	0
75701	Red Tea	3	3	2	0	300000	100	0	0	14801	Slightly bitter but tasty, gives a small boost to HP regen (5 mins)	0	0	0	0	-1	23	0
75002	Sea Urchin Sushi	3	3	2	0	600000	100	0	0	14102	Local delicacy, more than doubles base POWER stat (10 mins)	0	0	0	0	-1	17	0
75102	Kagami Mochi	3	3	2	0	600000	100	0	0	14202	Traditional treat, more than doubles base SKILL stat (10 mins)	0	0	0	0	-1	19	0
75202	Dorayaki	3	3	2	0	600000	100	0	0	14302	Red bean confectionary, more than doubles base DEFENSE stat (10 mins)	0	0	0	0	-1	18	0
75302	Fugu Tempura	3	3	2	0	600000	100	0	0	14402	Carefully prepared, increases Movement Speed by 20% (10 mins)	0	0	0	0	-1	25	0
75402	Sukiyaki	3	3	2	0	600000	100	0	0	14502	Simmering hot pot, increases Critical Chance by 25% (10 mins)	0	0	0	0	-1	0	0
75502	Shochu	3	3	2	0	600000	100	0	0	14602	Earthy distilled beverage, gives 80% boost to monster XP (10 mins)	0	0	0	0	-1	0	0
75802	Awamori	3	3	2	0	600000	100	0	0	14902	Aged rice wine, gives a large boost to loot drop quality (10 mins)	0	0	0	0	-1	0	0
75602	Hojicha Tea	3	3	2	0	600000	100	0	0	14702	Charcoal roasted tea, doubles base Energy regen rate (10 mins)	0	0	0	0	-1	22	0
75702	Chrysanthemum Tea	3	3	2	0	600000	100	0	0	14802	Colorful and fragrant, doubles base HP regen rate (10 mins)	0	0	0	0	-1	23	0
75605	Small Energy Potion	3	3	2	0	2000	100	0	0	14705	Recovers 1500 Energy over 2 seconds	0	0	0	0	-1	22	0
75705	Small Health Potion	3	3	2	0	1000	100	0	0	14805	Recovers 1500 Health over 1 seconds	0	0	0	0	-1	23	0
75606	Medium Energy Potion	3	3	2	0	6000	100	0	0	14706	Recovers 4500 Energy over 6 seconds	0	0	0	0	-1	22	0
75706	Medium Health Potion	3	3	2	0	3000	100	0	0	14806	Recovers 4500 Health over 3 seconds	0	0	0	0	-1	23	0
75607	Large Energy Potion	3	3	2	0	10000	100	0	0	14707	Recovers 8000 Energy over 10 seconds	0	0	0	0	-1	22	0
75707	Large Health Potion	3	3	2	0	5000	100	0	0	14807	Recovers 8000 Health over 5 seconds	0	0	0	0	-1	23	0
101001	1H Weapon Mastery I	0	0	2	0	-1	100	0	0	101001	Increased Critical Damage	0	0	0	0	-1	17	0
101002	1H Weapon Mastery III	0	0	2	0	-1	100	0	0	101002	Increased Critical Damage	0	0	0	0	-1	17	0
101003	1H Weapon Mastery III	0	0	2	0	-1	100	0	0	101003	Increased Critical Damage	0	0	0	0	-1	17	0
101004	1H Weapon Mastery IV	0	0	2	0	-1	100	0	0	101004	Increased Critical Damage	0	0	0	0	-1	17	0
101005	1H Weapon Mastery V	0	0	2	0	-1	100	0	0	101005	Increased Critical Damage	0	0	0	0	-1	17	0
101006	1H Weapon Mastery VI	0	0	2	0	-1	100	0	0	101006	Increased Critical Damage	0	0	0	0	-1	17	0
101007	1H Weapon Mastery VII	0	0	2	0	-1	100	0	0	101007	Increased Critical Damage	0	0	0	0	-1	17	0
101008	1H Weapon Mastery VIII	0	0	2	0	-1	100	0	0	101008	Increased Critical Damage	0	0	0	0	-1	17	0
101009	1H Weapon Mastery IX	0	0	2	0	-1	100	0	0	101009	Increased Critical Damage	0	0	0	0	-1	17	0
101010	1H Weapon Mastery X	0	0	2	0	-1	100	0	0	101010	Increased Critical Damage	0	0	0	0	-1	17	0
102001	Dual Weapon Mastery I	0	0	2	0	-1	100	0	0	102001	Increased Attack Speed	0	0	0	0	-1	24	0
102002	Dual Weapon Mastery II	0	0	2	0	-1	100	0	0	102002	Increased Attack Speed	0	0	0	0	-1	24	0
102003	Dual Weapon Mastery III	0	0	2	0	-1	100	0	0	102003	Increased Attack Speed	0	0	0	0	-1	24	0
102004	Dual Weapon Mastery IV	0	0	2	0	-1	100	0	0	102004	Increased Attack Speed	0	0	0	0	-1	24	0
102005	Dual Weapon Mastery V	0	0	2	0	-1	100	0	0	102005	Increased Attack Speed	0	0	0	0	-1	24	0
102006	Dual Weapon Mastery VI	0	0	2	0	-1	100	0	0	102006	Increased Attack Speed	0	0	0	0	-1	24	0
102007	Dual Weapon Mastery VII	0	0	2	0	-1	100	0	0	102007	Increased Attack Speed	0	0	0	0	-1	24	0
102008	Dual Weapon Mastery VIII	0	0	2	0	-1	100	0	0	102008	Increased Attack Speed	0	0	0	0	-1	24	0
102009	Dual Weapon Mastery IX	0	0	2	0	-1	100	0	0	102009	Increased Attack Speed	0	0	0	0	-1	24	0
102010	Dual Weapon Mastery X	0	0	2	0	-1	100	0	0	102010	Increased Attack Speed	0	0	0	0	-1	24	0
103001	2H Weapon Mastery I	0	2	0	0	-1	100	0	0	103001	Increased Stun Chance	0	0	0	0	-1	27	0
103002	2H Weapon Mastery III	0	2	0	0	-1	100	0	0	103002	Increased Stun Chance	0	0	0	0	-1	27	0
103003	2H Weapon Mastery III	0	2	0	0	-1	100	0	0	103003	Increased Stun Chance	0	0	0	0	-1	27	0
103004	2H Weapon Mastery IV	0	2	0	0	-1	100	0	0	103004	Increased Stun Chance	0	0	0	0	-1	27	0
103005	2H Weapon Mastery V	0	2	0	0	-1	100	0	0	103005	Increased Stun Chance	0	0	0	0	-1	27	0
103006	2H Weapon Mastery VI	0	2	0	0	-1	100	0	0	103006	Increased Stun Chance	0	0	0	0	-1	27	0
103007	2H Weapon Mastery VII	0	2	0	0	-1	100	0	0	103007	Increased Stun Chance	0	0	0	0	-1	27	0
103008	2H Weapon Mastery VIII	0	2	0	0	-1	100	0	0	103008	Increased Stun Chance	0	0	0	0	-1	27	0
103009	2H Weapon Mastery IX	0	2	0	0	-1	100	0	0	103009	Increased Stun Chance	0	0	0	0	-1	27	0
103010	2H Weapon Mastery X	0	2	0	0	-1	100	0	0	103010	Increased Stun Chance	0	0	0	0	-1	27	0
104001	Light Armor Mastery I	0	0	2	0	-1	100	0	0	104001	Increased Movement Speed	0	0	0	0	-1	25	0
104002	Light Armor Mastery II	0	0	2	0	-1	100	0	0	104002	Increased Movement Speed	0	0	0	0	-1	25	0
104003	Light Armor Mastery III	0	0	2	0	-1	100	0	0	104003	Increased Movement Speed	0	0	0	0	-1	25	0
104004	Light Armor Mastery IV	0	0	2	0	-1	100	0	0	104004	Increased Movement Speed	0	0	0	0	-1	25	0
104005	Light Armor Mastery V	0	0	2	0	-1	100	0	0	104005	Increased Movement Speed	0	0	0	0	-1	25	0
104006	Light Armor Mastery VI	0	0	2	0	-1	100	0	0	104006	Increased Movement Speed	0	0	0	0	-1	25	0
104007	Light Armor Mastery VII	0	0	2	0	-1	100	0	0	104007	Increased Movement Speed	0	0	0	0	-1	25	0
104008	Light Armor Mastery VIII	0	0	2	0	-1	100	0	0	104008	Increased Movement Speed	0	0	0	0	-1	25	0
104009	Light Armor Mastery IX	0	0	2	0	-1	100	0	0	104009	Increased Movement Speed	0	0	0	0	-1	25	0
104010	Light Armor Mastery X	0	0	2	0	-1	100	0	0	104010	Increased Movement Speed	0	0	0	0	-1	25	0
105001	Medium Armor Mastery I	0	0	2	0	-1	100	0	0	105001	Increased Energy Regen	0	0	0	0	-1	22	0
105002	Medium Armor Mastery II	0	0	2	0	-1	100	0	0	105002	Increased Energy Regen	0	0	0	0	-1	22	0
105003	Medium Armor Mastery III	0	0	2	0	-1	100	0	0	105003	Increased Energy Regen	0	0	0	0	-1	22	0
105004	Medium Armor Mastery IV	0	0	2	0	-1	100	0	0	105004	Increased Energy Regen	0	0	0	0	-1	22	0
105005	Medium Armor Mastery V	0	0	2	0	-1	100	0	0	105005	Increased Energy Regen	0	0	0	0	-1	22	0
105006	Medium Armor Mastery VI	0	0	2	0	-1	100	0	0	105006	Increased Energy Regen	0	0	0	0	-1	22	0
105007	Medium Armor Mastery VII	0	0	2	0	-1	100	0	0	105007	Increased Energy Regen	0	0	0	0	-1	22	0
105008	Medium Armor Mastery VIII	0	0	2	0	-1	100	0	0	105008	Increased Energy Regen	0	0	0	0	-1	22	0
105009	Medium Armor Mastery IX	0	0	2	0	-1	100	0	0	105009	Increased Energy Regen	0	0	0	0	-1	22	0
105010	Medium Armor Mastery X	0	0	2	0	-1	100	0	0	105010	Increased Energy Regen	0	0	0	0	-1	22	0
106001	Heavy Armor Mastery I	0	0	2	0	-1	100	0	0	106001	Increased Health Regen	0	0	0	0	-1	23	0
106002	Heavy Armor Mastery II	0	0	2	0	-1	100	0	0	106002	Increased Health Regen	0	0	0	0	-1	23	0
106003	Heavy Armor Mastery III	0	0	2	0	-1	100	0	0	106003	Increased Health Regen	0	0	0	0	-1	23	0
106004	Heavy Armor Mastery IV	0	0	2	0	-1	100	0	0	106004	Increased Health Regen	0	0	0	0	-1	23	0
106005	Heavy Armor Mastery V	0	0	2	0	-1	100	0	0	106005	Increased Health Regen	0	0	0	0	-1	23	0
106006	Heavy Armor Mastery VI	0	0	2	0	-1	100	0	0	106006	Increased Health Regen	0	0	0	0	-1	23	0
106007	Heavy Armor Mastery VII	0	0	2	0	-1	100	0	0	106007	Increased Health Regen	0	0	0	0	-1	23	0
106008	Heavy Armor Mastery VIII	0	0	2	0	-1	100	0	0	106008	Increased Health Regen	0	0	0	0	-1	23	0
106009	Heavy Armor Mastery IX	0	0	2	0	-1	100	0	0	106009	Increased Health Regen	0	0	0	0	-1	23	0
106010	Heavy Armor Mastery X	0	0	2	0	-1	100	0	0	106010	Increased Health Regen	0	0	0	0	-1	23	0
113001	Mastery 2H Weapon 1 Stun	0	0	0	0	1500	3	0	0	60005	Mastery 2H Weapon 1 Stun	300	0	0	0	-1	0	0
